1641629236931386112,-0.06167,-0.09110,0.09108,-0.71198,-0.23296,0.21543,0.62642,
1641629236981385216,-0.05274,-0.09246,0.11193,-0.70542,-0.22416,0.22625,0.63321,
1641629237031385088,-0.04089,-0.09384,0.12845,-0.69784,-0.21652,0.23276,0.64184,
1641629237081385216,-0.02684,-0.09317,0.13911,-0.69442,-0.20985,0.22788,0.64947,
1641629237131385344,-0.00991,-0.09143,0.14376,-0.69477,-0.19744,0.22089,0.65538,
1641629237181385216,0.00897,-0.08881,0.14258,-0.70104,-0.19251,0.21408,0.65242,
1641629237231385344,0.02895,-0.08594,0.13713,-0.70879,-0.19097,0.21122,0.64539,
1641629237281385216,0.04932,-0.08264,0.12784,-0.71903,-0.19231,0.20395,0.63594,
1641629237331385088,0.06976,-0.07980,0.11590,-0.72850,-0.19255,0.19175,0.62884,
1641629237381385216,0.09098,-0.07844,0.10286,-0.73563,-0.19639,0.17907,0.62307,
1641629237431385344,0.11184,-0.07792,0.08972,-0.74398,-0.19809,0.16320,0.61694,
1641629237481385216,0.13225,-0.07829,0.07760,-0.75045,-0.19875,0.14790,0.61274,
1641629237531387392,0.15275,-0.07889,0.06711,-0.75912,-0.19975,0.13209,0.60530,
1641629237581385216,0.17272,-0.08020,0.05894,-0.76631,-0.19514,0.11811,0.60061,
1641629237631385344,0.19204,-0.08371,0.05293,-0.77268,-0.19499,0.10586,0.59477,
1641629237681385216,0.21046,-0.08989,0.05000,-0.77813,-0.19539,0.09542,0.58926,
1641629237731385344,0.22765,-0.09829,0.05094,-0.78075,-0.19784,0.08804,0.58612,
1641629237831385088,0.25617,-0.11926,0.06569,-0.77689,-0.21975,0.08398,0.58404,
1641629237881385216,0.26562,-0.13147,0.07745,-0.77027,-0.23627,0.09482,0.58469,
1641629237931385344,0.27081,-0.14328,0.08975,-0.76424,-0.25740,0.11292,0.58045,
1641629237981385216,0.27165,-0.15361,0.10050,-0.75771,-0.28352,0.13727,0.57153,
1641629238031385088,0.26835,-0.16174,0.10776,-0.74992,-0.31299,0.16291,0.55957,
1641629238081385216,0.26174,-0.16704,0.11122,-0.73774,-0.34261,0.19030,0.54967,
1641629238131385344,0.25208,-0.16928,0.11151,-0.72469,-0.36481,0.22027,0.54149,
1641629238181385216,0.23951,-0.16754,0.10878,-0.71226,-0.38279,0.25327,0.53105,
1641629238231385344,0.22562,-0.16347,0.10335,-0.70086,-0.39958,0.28119,0.51967,
1641629238281385216,0.21096,-0.15863,0.09642,-0.68896,-0.41149,0.30565,0.51244,
1641629238331385088,0.19553,-0.15332,0.08800,-0.67824,-0.42439,0.32575,0.50376,
1641629238381385216,0.17972,-0.14885,0.08008,0.66655,0.43678,-0.34581,-0.49534,
1641629238431386112,0.16341,-0.14544,0.07314,0.65592,0.44645,-0.36850,-0.48442,
1641629238481385216,0.14726,-0.14341,0.06696,0.64567,0.45927,-0.39132,-0.46802,
1641629238531385088,0.13296,-0.14316,0.06182,0.63591,0.47086,-0.41097,-0.45278,
1641629238581385216,0.11857,-0.14383,0.05809,0.62494,0.48002,-0.42989,-0.44071,
1641629238631385344,0.10501,-0.14539,0.05696,0.61301,0.48861,-0.44943,-0.42837,
1641629238681385216,0.09134,-0.14744,0.05848,0.60133,0.49824,-0.46563,-0.41635,
1641629238731385344,0.08850,-0.15227,0.06525,0.58747,0.50743,-0.47768,-0.41136,
1641629238781385216,0.06808,-0.15290,0.07151,0.57362,0.51261,-0.48954,-0.41054,
1641629238831385088,0.06026,-0.15431,0.08389,0.55928,0.51602,-0.50285,-0.40997,
1641629238881385216,0.05366,-0.15705,0.09792,0.54496,0.51496,-0.51547,-0.41488,
1641629238931385344,0.04860,-0.15866,0.11395,0.53289,0.51374,-0.52474,-0.42041,
1641629238981385216,0.04379,-0.15750,0.12685,-0.52291,-0.51010,0.52862,0.43235,
1641629239031385088,0.04577,-0.15391,0.14737,-0.51821,-0.50278,0.52730,0.44790,
1641629239081385216,0.04164,-0.14884,0.16343,-0.51546,-0.49144,0.52922,0.46121,
1641629239131385344,0.05068,-0.14330,0.17006,-0.51462,-0.47648,0.53580,0.47017,
1641629239181385216,0.06164,-0.13366,0.18339,-0.51842,-0.45847,0.54196,0.47678,
1641629239231385344,0.07093,-0.12626,0.18921,-0.52466,-0.44111,0.54533,0.48246,
1641629239281386240,0.08338,-0.12136,0.18578,-0.53311,-0.42741,0.54293,0.48820,
1641629239331385088,0.09130,-0.11337,0.18174,0.54575,0.41499,-0.53633,-0.49222,
1641629239381385216,0.10747,-0.10479,0.17268,0.56213,0.40410,-0.52711,-0.49282,
1641629239431385344,0.12141,-0.09963,0.15623,0.58035,0.39612,-0.51755,-0.48828,
1641629239481385216,0.12732,-0.09877,0.13952,0.59624,0.38688,-0.51051,-0.48394,
1641629239531385088,0.14140,-0.09399,0.12287,0.61522,0.37666,-0.50181,-0.47730,
1641629239581385216,0.15244,-0.09185,0.10611,0.63719,0.36437,-0.48789,-0.47243,
1641629239631385344,0.16638,-0.09057,0.08901,0.65510,0.35555,-0.47098,-0.47182,
1641629239681385216,0.18039,-0.08960,0.07672,0.67267,0.34530,-0.45359,-0.47174,
